#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8918892875660315e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6080517245470191e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2969694784530680e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0295349911466092e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.2269123099377106e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.0767771850224150e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1221881020829085e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0435508305375320e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.5826223011700572e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.5097238194965391e-08
