#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.2098791955089586e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8489833260736430e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4691526664834403e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1970806995106388e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.6910561455459863e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-7.2371894568321906e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.4838596032707004e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.0686236460878861e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0963205016622500e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.0729297736094203e-08
