#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9245948027240854e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6026655665776533e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3304626121586966e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0526836430407145e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0777321339799860e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.9160763231965279e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.8785467646910637e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2436688358795549e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-4.5412378206536998e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.0004863091842105e-09
