#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7589039693473126e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5478456808669348e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2896018725639981e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0803752929478485e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.0320616748198602e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.6901091545218883e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9630235436258911e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9218440005595403e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.6381760458969711e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-9.5642217962056663e-09
