#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7674002274246717e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5508046127918198e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1914803692233562e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0317639808213702e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.6902253174739790e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.9196735355984892e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.0851015862616889e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.6583370737631905e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0784657769571906e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,5.3592178308575742e-09
