#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1984063590290256e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8714111442648132e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5139653670055202e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.3129938662427403e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.3765587759690726e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.4325017924129952e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1928375403212493e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7913402071850111e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.5437884202086826e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.9285201577998930e-08
