#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1338956580712932e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8631147795889485e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5944799408502004e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2801419208222594e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.5693773191975164e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.4521299967653487e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.8108306085841453e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7518117092010819e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.1661574132819279e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-3.3144929054784957e-09
