#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8994224888512298e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7096778911972344e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3670179911970024e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1194755076073390e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.2017752491442204e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5992571048406865e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9566348580505413e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8393635384888877e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.7358010383833090e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.4149876451096599e-08
