#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8485834398832853e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5493280010122271e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3429526134413127e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0404500461894727e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.6822537592150180e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.6424360452700741e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.8137680884042101e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5372689641861978e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2273214637213650e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.0630778193568631e-08
