#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7878790370805811e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5404437973661883e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2724413486277829e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.8264716087742713e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.6666737778070829e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8439997338784895e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.4935290810829221e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.4363296924985359e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.5344187454835642e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,1.5944528323861390e-08
