#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8996974518272246e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5955100375847108e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3612819774645187e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0731809856747747e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.1432478420881521e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.6060147940481382e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7951961890732411e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2226323400690473e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.7887813827568968e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,5.6900650085813267e-08
