#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8082615742989288e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5034391714310354e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3062846069301956e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0597206794207087e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.6654883791133398e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.2888835203791682e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.2351119964384019e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.3269004738053025e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.9490338831749516e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.4431414664772662e-08
