#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9517934945662009e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6698876685861339e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4261602266414664e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1187390689243027e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.2304108110566349e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.7292901543588036e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.2678503328049502e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.7500337359687524e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.9798883519639983e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.1751378100917010e-08
