#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8584623667447193e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5098315389515665e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3773124430169706e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.8027576741273251e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.1652304161213946e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.0076290173994017e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7097721893209430e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.3701665054997567e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.1024422916723913e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.0888846815954640e-08
