#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8805649974318413e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5724579659028559e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3210890166552059e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0647301002867387e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.1503868410900156e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.9310708836355297e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1864557755360671e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0172173299163224e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-3.7046213407458335e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.2395317665723413e-08
