#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8386495944087239e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5770100476026966e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3481194891931529e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0651646253367327e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.7304165119628278e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8535514149424452e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1154026132662055e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8222208001923699e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.6791248658105861e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,8.2385657579761237e-09
