#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9296911619542241e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7344025384951166e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3576149148516762e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1337837864306789e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.8120869294151186e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.5340218534677164e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5816274891615844e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.6996813406138499e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.3752334507317080e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-9.2350395443265980e-08
