#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8442424725531307e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5640779934121536e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3016812172340216e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0288352055926072e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0580132211771218e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.6325868439862897e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.0185375530968682e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9655321069481450e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.3706609871845226e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.2833668117079543e-08
