#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7406547809563601e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4719209355005957e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1308361725475242e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.3900897419485704e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0848388920446557e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-4.9394617808871088e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7932242214135623e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.4330835129444011e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-4.4363205479031689e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,2.2398091709974069e-08
