#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8048028473200539e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5528278058458777e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3096151924442387e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0042404866246074e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.5339362726994254e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.0081092066152198e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.5604450569073746e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.5619355437680790e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0797245748358633e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.9787801676459088e-08
