#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9346284499516850e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7058514149120652e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4623712002957743e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1432810123447802e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0368283574128831e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.5831632865978102e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.9562356425122785e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8718834892031327e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.2028385754322314e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-9.0894410294353926e-08
