#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7231493353036427e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4071846599791838e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1426621573648361e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.7450944896844635e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.0764986101673233e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.3702625041308054e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7892131702353430e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2544287697636055e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.3444643229170384e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,5.0077583193096668e-08
