#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9839829957760370e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6782517299753561e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4356815678206439e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1414236376891834e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.6026117954412384e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.4675766372116729e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.7439578410862554e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5943221379434106e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.8685195630022662e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.6659852245707586e-08
