#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.1705967534687485e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.8659040503528791e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5380272034205398e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2412286306886589e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.8065044031775890e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-7.7300646664703439e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5967689590632902e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.4353244760722643e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.4605870858681145e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.8535522341997013e-08
