#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.3901900170755834e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.9980473065244926e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.6797531880614798e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.3382222902613740e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-1.0407683370564368e-06
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-7.1288348363825542e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-5.8332841109398024e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7576305152380891e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.5782121131186267e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.5665769806785012e-08
