#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0222312743856029e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6858513311699525e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4196702384335017e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2061786782144079e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.3123090592125501e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8244675554380671e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.4779563118361997e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.7470831696938811e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.1973315121077146e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.7339870154836797e-08
