#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9983219331387531e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6644713466078683e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4215467418709465e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0439087088062107e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0836151835838951e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8072518699690409e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1997091940258229e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.1926879495575764e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.8936862253218977e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.3694028009744075e-08
