#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0774099801736257e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7240620963014947e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4665062547023463e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2126154782204972e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.2014816675078810e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.3278016336717739e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.1617510872927133e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0159491608141139e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.5574163106888141e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,3.0232002344822510e-08
