#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7238084903992888e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5140233869367282e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2820645150703818e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.7703921791671537e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.4880577938094675e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.4229146330299642e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.3620618968140800e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8745203673311911e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.2377973489531170e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.4926469798537068e-08
