#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7973829500670123e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5174627738130053e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3165850161053879e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0919596938087035e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.4924673688580977e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5128757523594066e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.7427395122751153e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.7714665491402069e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.4527297402634801e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.8502151158921164e-08
