#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.5075918422109197e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.2917294208710313e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.0667946988252336e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-8.2276831589360168e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.9870812491391299e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.4649344426954242e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.2386817990426804e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.5643668006301903e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0298065402379473e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.2074531164038754e-08
