#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.2289576350440350e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.9444540671140794e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5936735163555962e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2463734449741547e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-1.0262448793454614e-06
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.8287648683593268e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.5130858445093454e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.0893663730791420e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.4010559665007273e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.4699624826679893e-08
