#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.6452854510079738e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.3860066358641510e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1642266433815881e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.0966594951930699e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.8962256937071557e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-4.6838263538411308e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.8010401695482078e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.9583180767906620e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-3.1867497100208266e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.2285726438932141e-08
