#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.2335743914936119e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.9118890512549214e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.5419598946270176e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.2418535624152179e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-1.0088855512684237e-06
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.5156895667787991e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.8697432234704251e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.3703442822622725e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.1555927843167552e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.7508187291443184e-08
