#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9617850434984535e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6612239516282933e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3834646659097530e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1718545785296350e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.3827158191376127e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.4302453433317393e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.2548042677942826e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-3.0846903853073688e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.6531108722309796e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.5249519955280311e-08
