#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.6857186105168019e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4190613579098161e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1715635225179310e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.5264861290664526e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.2040938752217091e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-4.9983818925346191e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.5428805357429767e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.6541453875156327e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.0756888193449071e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.8111822811501288e-08
