#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0513458566079042e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7299941065477281e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3810635026882405e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1523108832974921e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.9777553812728343e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.7095200665285020e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.4871767807495384e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5344841503820421e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.7651935869619342e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,2.7236896154887929e-08
