#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-2.0118631290034023e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7287801732874701e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4264527815200604e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1322691458187314e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.7017141198291111e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8271940419064300e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.3059470687378317e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8656154700661638e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.5853143996717216e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-4.5641950609917254e-08
