#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.8683048249551085e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5603895862381008e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3414491417832448e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0090028048851816e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.4314294408007146e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.8796158236203956e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.5381814851155722e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.2696626958117291e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.6947900111681054e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-5.1362776292991637e-08
