#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.6653560187069209e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4058793377095395e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1488293757556312e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.0700092229322006e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.3752169602224050e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5957660378844881e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.4650881792546364e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.0565788308693083e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.3274961206983622e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,4.5161632758179435e-08
