#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9379266003628431e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.6285618317564715e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3194033498285041e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0264732938740495e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.1548964460880099e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.0853297193687746e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.8939094364852474e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.5997028103503263e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-2.5645992090070282e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-3.8460746112713961e-08
