#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7243941338086056e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4596006662836983e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1699524217887949e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0393666864508862e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.6790816337421689e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5140913345294220e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-2.9126012678578067e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.8550390560397149e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-8.7608023097549453e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-8.3078458623173698e-09
