#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7299444852350640e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4422969271120118e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2211842643780454e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-8.6511276598179824e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-6.7217673796930353e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-4.6092867543652817e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.0717185957475112e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.7725634550656042e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-1.0153140401242811e-07
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-1.2498869813130556e-08
