#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9193003674974029e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5831124236298645e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.3521933280938554e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0334486081360403e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0648198995261944e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.9998461851005981e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-4.2083019043694040e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.9815599498638616e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.8190323603153892e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,5.5618870057652710e-09
