#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7487010357386751e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.4889724691836743e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.1974162175291623e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-9.7940915072775403e-07
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-8.0278782547342075e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-5.5914149052717967e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.9268577717848767e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.7017025854656699e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-7.1862773723087089e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-6.3912546503254520e-08
