#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.9841695903880127e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.7271947135086633e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.4275823681294197e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.1065017521358517e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-9.0686431348560990e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.0543631026703440e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.5959725642514158e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-2.8708954775426289e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-9.8489661851466442e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-8.5216235255699757e-08
