#,type,name,location_0,location_1,location_2,value
1,displacement_sensor,disp_y_tip,1.0,0.05,0.0,-1.7805847508676253e-06
2,displacement_sensor,disp_y_x0900,0.9,0.05,0.0,-1.5548671588328615e-06
3,displacement_sensor,disp_y_x0800,0.8,0.05,0.0,-1.2885161660890755e-06
4,displacement_sensor,disp_y_x0700,0.7,0.05,0.0,-1.0180295090048836e-06
5,displacement_sensor,disp_y_x0600,0.6,0.05,0.0,-7.4102468996890126e-07
6,displacement_sensor,disp_y_x0500,0.5,0.05,0.0,-6.0064620506815441e-07
7,displacement_sensor,disp_y_x0400,0.4,0.05,0.0,-3.6212454009522225e-07
8,displacement_sensor,disp_y_x0300,0.3,0.05,0.0,-1.7385922043258753e-07
9,displacement_sensor,disp_y_x0200,0.2,0.05,0.0,-5.0347939745701250e-08
10,displacement_sensor,disp_y_x0100,0.1,0.05,0.0,-7.9748340764754122e-08
